2	à	O
3	faire	O
4	!	O
5	»	O
6	se	O
7	dit	O
8	le	B-GN
9	détective	I-GN
10	en	O
11	dissimulant	O
12	son	B-GN
13	désappointement	I-GN
14	.	O
15	«	O
16	Un	B-GN
17	verre	I-GN
18	de	O
19	gin	B-GN
20	,	O
21	monsieur	B-GN
22	Passepartout	B-GN
23	?	O
0	--	B-GN
1	Volontiers	I-GN
2	,	B-GN
3	monsieur	I-GN
4	Fix	O
5	.	O
6	C'	B-GN
7	est	O
8	bien	O
9	le	O
10	moins	O
11	que	O
12	nous	B-GN
13	buvions	O
14	à	O
15	notre	B-GN
16	rencontre	I-GN
17	à	O
18	bord	B-GN
19	du	O
20	Rangoon	B-GN
21	!	O
22	»	O
0	                               	O
1	XVII	O
0	                       	O
1	--------------------	O
0	  	O
1	OÙ	B-GN
2	IL	I-GN
3	EST	I-GN
4	QUESTION	I-GN
5	DE	O
6	CHOSES	B-GN
7	ET	O
8	D'	B-GN
9	AUTRES	I-GN
10	PENDANT	O
11	LA	B-GN
12	TRAVERSÉE	I-GN
0	                     	O
1	DE	O
2	SINGAPORE	B-GN
3	A	B-GN
4	HONG	B-GN
5	-	B-GN
6	KONG	B-GN
0	Depuis	O
1	ce	B-GN
2	jour	I-GN
3	,	B-GN
4	Passepartout	I-GN
5	et	O
6	le	B-GN
7	détective	I-GN
8	se	B-GN
9	rencontrèrent	O
10	fréquemment	O
11	,	O
12	mais	O
13	l'	B-GN
14	agent	I-GN
15	se	B-GN
16	tint	O
17	dans	O
18	une	O
19	extrême	O
20	réserve	O
21	vis-à-vis	O
22	de	O
23	son	B-GN
24	compagnon	I-GN
25	,	O
26	et	O
27	il	B-GN
28	n'	O
29	essaya	O
30	point	O
31	de	O
32	le	B-GN
33	faire	O
34	parler	O
35	.	O
36	Une	O
37	ou	O
38	deux	O
39	fois	O
40	seulement	O
41	,	O
42	il	O
43	entrevit	O
44	Mr.	B-GN
45	Fogg	I-GN
46	,	I-GN
47	qui	I-GN
48	restait	I-GN
49	volontiers	I-GN
50	dans	I-GN
51	le	I-GN
52	grand	I-GN
53	salon	I-GN
54	du	I-GN
55	Rangoon	I-GN
56	,	I-GN
57	soit	I-GN
58	qu'	I-GN
59	il	I-GN
60	tînt	I-GN
61	compagnie	I-GN
62	à	I-GN
63	Mrs	I-GN
64	.	O
65	Aouda	B-GN
66	,	O
67	soit	O
68	qu'	O
69	il	O
70	jouât	O
71	au	O
72	whist	B-GN
73	,	O
74	suivant	O
75	son	B-GN
76	invariable	I-GN
77	habitude	I-GN
78	.	O
0	Quant	B-GN
1	à	I-GN
2	Passepartout	I-GN
3	,	O
4	il	B-GN
5	s'	O
6	était	O
7	pris	O
8	très	O
9	sérieusement	O
10	à	O
11	méditer	O
12	sur	O
13	le	B-GN
14	singulier	I-GN
15	hasard	B-GN
16	qui	B-GN
17	avait	O
18	mis	O
19	,	O
20	encore	B-GN
21	une	I-GN
22	fois	I-GN
23	,	B-GN
24	Fix	I-GN
25	sur	O
26	la	B-GN
27	route	I-GN
28	de	O
29	son	B-GN
30	maître	I-GN
31	.	O
32	Et	O
33	,	O
34	en	O
35	effet	B-GN
36	,	O
37	on	B-GN
38	eût	O
39	été	O
40	étonné	O
41	à	O
42	moins	O
43	.	O
44	Ce	O
45	gentleman	O
46	,	O
47	très	O
48	aimable	O
49	,	O
50	très	O
51	complaisant	O
52	à	O
53	coup	B-GN
54	sûr	O
55	,	O
56	que	O
57	l'	B-GN
58	on	B-GN
59	rencontre	O
60	d'	O
61	abord	B-GN
62	à	I-GN
63	Suez	I-GN
64	,	O
65	qui	B-GN
66	s'	O
67	embarque	O
68	sur	O
69	le	B-GN
70	Mongolia	I-GN
71	,	O
72	qui	B-GN
73	débarque	O
74	à	O
75	Bombay	B-GN
76	,	O
77	où	O
78	il	B-GN
79	dit	O
80	devoir	O
81	séjourner	O
82	,	O
83	que	O
84	l'	B-GN
85	on	B-GN
86	retrouve	O
87	sur	O
88	le	B-GN
89	Rangoon	I-GN
90	,	O
91	faisant	O
92	route	O
93	pour	O
94	Hong	B-GN
95	-	B-GN
96	Kong	B-GN
97	,	O
98	en	O
99	un	B-GN
100	mot	I-GN
101	,	O
102	suivant	O
103	pas	O
104	à	O
105	pas	O
106	l'	B-GN
107	itinéraire	I-GN
108	de	O
109	Mr.	B-GN
110	Fogg	I-GN
111	,	O
112	cela	B-GN
113	valait	O
114	la	B-GN
115	peine	I-GN
116	qu'	B-GN
117	on	B-GN
118	y	O
119	réfléchît	O
120	.	O
121	Il	O
122	y	O
123	avait	O
124	là	B-GN
125	une	I-GN
126	concordance	I-GN
127	au	O
128	moins	B-GN
129	bizarre	I-GN
130	.	O
131	A	O
132	qui	B-GN
133	en	O
134	avait	O
135	ce	B-GN
136	Fix	I-GN
137	?	O
138	Passepartout	O
139	était	O
140	prêt	O
141	a	O
142	parier	O
143	ses	B-GN
144	babouches	I-GN
145	--	O
146	il	B-GN
147	les	O
148	avait	O
149	précieusement	O
150	conservées	O
151	--	B-GN
152	que	O
153	le	O
154	Fix	O
155	quitterait	O
156	Hong	B-GN
157	-	B-GN
158	Kong	B-GN
159	en	O
160	même	B-GN
161	temps	I-GN
162	qu'	B-GN
163	eux	I-GN
164	,	O
165	et	O
166	probablement	O
167	sur	O
168	le	O
169	même	O
170	paquebot	O
171	.	O
0	Passepartout	O
1	eût	O
2	réfléchi	O
3	pendant	O
4	un	B-GN
5	siècle	I-GN
6	,	O
7	qu'	O
8	il	B-GN
9	n'	O
10	aurait	O
11	jamais	O
12	deviné	O
13	de	O
14	quelle	B-GN
15	mission	I-GN
16	l'	B-GN
17	agent	I-GN
18	avait	O
19	été	O
20	chargé	O
21	.	O
22	Jamais	O
23	il	O
24	n'	O
25	eût	O
26	imaginé	O
27	que	B-GN
28	Phileas	I-GN
29	Fogg	I-GN
30	fût	O
31	«	O
32	filé	O
33	»	O
34	,	O
35	à	O
36	la	B-GN
37	façon	I-GN
38	d'	O
39	un	B-GN
40	voleur	I-GN
41	,	B-GN
42	autour	I-GN
43	du	I-GN
44	globe	I-GN
45	terrestre	I-GN
46	.	O
47	Mais	O
48	comme	O
49	il	O
50	est	O
51	dans	O
52	la	B-GN
53	nature	I-GN
54	humaine	I-GN
55	de	O
56	donner	O
57	une	B-GN
58	explication	I-GN
59	à	O
60	toute	B-GN
61	chose	I-GN
62	,	O
63	voici	O
64	comment	O
65	Passepartout	O
66	,	O
67	soudainement	O
68	illuminé	O
69	,	O
70	interpréta	O
71	la	B-GN
72	présence	I-GN
73	permanente	I-GN
74	de	O
75	Fix	B-GN
76	,	O
77	et	O
78	,	O
79	vraiment	O
80	,	O
81	son	B-GN
82	interprétation	I-GN
83	était	O
84	fort	O
85	plausible	O
86	.	O
87	En	O
88	effet	B-GN
89	,	O
90	suivant	O
91	lui	B-GN
92	,	O
93	Fix	O
94	n'	O
95	était	O
96	et	O
97	ne	O
98	pouvait	O
99	être	O
100	qu'	O
101	un	O
102	agent	O
103	lancé	O
104	sur	O
105	les	B-GN
106	traces	I-GN
107	de	O
108	Mr.	B-GN
109	Fogg	I-GN
110	par	O
111	ses	B-GN
112	collègues	I-GN
113	du	O
114	Reform	B-GN
115	-	B-GN
116	Club	B-GN
117	,	O
118	afin	O
119	de	O
120	constater	O
121	que	O
122	ce	B-GN
123	voyage	I-GN
124	s'	O
125	accomplissait	O
126	régulièrement	O
127	autour	O
128	du	O
129	monde	B-GN
130	,	O
131	suivant	O
132	l'	B-GN
133	itinéraire	I-GN
134	convenu	O
135	.	O
0	«	O
1	C'	O
2	est	O
3	évident	O
4	!	O
5	c'	O
6	est	O
7	évident	O
8	!	O
9	se	O
10	répétait	O
11	l'	B-GN
12	honnête	I-GN
13	garçon	I-GN
14	,	O
15	tout	B-GN
16	fier	I-GN
17	de	O
18	sa	B-GN
19	perspicacité	I-GN
20	.	O
21	C'	B-GN
22	est	O
23	un	O
24	espion	O
25	que	O
26	ces	B-GN
27	gentlemen	I-GN
28	ont	O
29	mis	O
30	à	O
31	nos	B-GN
32	trousses	I-GN
33	!	O
34	Voilà	O
35	qui	B-GN
36	n'	O
37	est	O
38	pas	O
39	digne	O
40	!	O
41	Mr.	B-GN
42	Fogg	I-GN
43	si	I-GN
44	probe	I-GN
45	,	I-GN
46	si	I-GN
47	honorable	I-GN
48	!	I-GN
49	Le	B-GN
50	faire	I-GN
51	épier	I-GN
52	par	O
53	un	B-GN
54	agent	I-GN
55	!	O
56	Ah	O
57	!	O
58	messieurs	O
59	du	O
60	Reform	B-GN
61	-	B-GN
62	Club	B-GN
63	,	O
64	cela	B-GN
65	vous	B-GN
66	coûtera	O
67	cher	O
68	!	O
69	»	O
0	Passepartout	O
1	,	O
2	enchanté	O
3	de	O
4	sa	B-GN
5	découverte	I-GN
6	,	O
7	résolut	O
8	cependant	O
9	de	O
10	n'	O
11	en	O
12	rien	B-GN
13	dire	O
14	à	O
15	son	B-GN
16	maître	I-GN
17	,	O
18	craignant	O
19	que	O
20	celui-ci	B-GN
21	ne	O
22	fût	O
23	justement	O
24	blessé	O
25	de	O
26	cette	B-GN
27	défiance	I-GN
28	que	O
29	lui	B-GN
30	montraient	O
31	ses	B-GN
32	adversaires	I-GN
33	.	O
34	Mais	O
35	il	O
36	se	O
37	promit	O
38	bien	O
39	de	O
40	gouailler	O
41	Fix	B-GN
42	à	O
43	l'	B-GN
44	occasion	I-GN
45	,	O
46	à	B-GN
47	mots	I-GN
48	couverts	O
49	et	O
50	sans	O
51	se	B-GN
52	compromettre	O
53	.	O
0	Le	B-GN
1	mercredi	I-GN
2	30	O
3	octobre	B-GN
4	,	O
5	dans	O
6	l'	B-GN
7	après-midi	I-GN
8	,	O
9	le	B-GN
10	Rangoon	I-GN
11	embouquait	O
12	le	B-GN
13	détroit	I-GN
14	de	O
15	Malacca	B-GN
16	,	O
17	qui	B-GN
18	sépare	O
19	la	B-GN
20	presqu'	I-GN
21	île	O
22	de	O
23	ce	B-GN
24	nom	I-GN
25	des	O
26	terres	B-GN
27	de	O
28	Sumatra	B-GN
29	.	O
30	Des	B-GN
31	îlots	I-GN
32	montagneux	I-GN
33	très	O
34	escarpés	O
35	,	O
36	très	O
37	pittoresques	O
38	dérobaient	O
39	aux	O
40	passagers	B-GN
41	la	B-GN
42	vue	I-GN
43	de	O
44	la	B-GN
45	grande	I-GN
46	île	I-GN
47	.	O
0	Le	B-GN
1	lendemain	I-GN
2	,	O
3	à	O
4	quatre	B-GN
5	heures	I-GN
6	du	O
7	matin	B-GN
8	,	O
9	le	O
10	Rangoon	O
11	,	O
12	ayant	O
13	gagné	O
14	une	B-GN
15	demi-journée	I-GN
16	sur	O
17	sa	B-GN
18	traversée	I-GN
19	réglementaire	I-GN
20	,	O
21	relâchait	O
22	à	O
23	Singapore	B-GN
24	,	O
25	afin	O
26	d'	O
27	y	O
28	renouveler	O
29	sa	B-GN
30	provision	I-GN
31	de	O
32	charbon	O
33	.	O
0	Phileas	B-GN
1	Fogg	I-GN
2	inscrivit	O
3	cette	B-GN
4	avance	I-GN
5	à	O
6	la	B-GN
7	colonne	I-GN
8	des	O
9	gains	B-GN
10	,	O
11	et	O
12	,	O
13	cette	B-GN
14	fois	I-GN
15	,	O
16	il	B-GN
17	descendit	O
18	à	O
19	terre	O
20	,	O
21	accompagnant	O
22	Mrs	B-GN
23	.	O
24	Aouda	B-GN
25	,	O
26	qui	B-GN
27	avait	O
28	manifesté	O
29	le	B-GN
30	désir	I-GN
31	de	O
32	se	O
33	promener	O
34	pendant	O
35	quelques	B-GN
36	heures	I-GN
37	.	O
0	Fix	B-GN
1	,	O
2	à	O
3	qui	B-GN
4	toute	O
5	action	O
6	de	O
7	Fogg	B-GN
8	paraissait	O
9	suspecte	B-GN
10	,	B-GN
11	le	I-GN
12	suivit	I-GN
13	sans	O
14	se	B-GN
15	laisser	O
16	apercevoir	O
17	.	O
18	Quant	B-GN
19	à	I-GN
20	Passepartout	I-GN
21	,	O
22	qui	B-GN
23	riait	O
24	in	O
25	petto	O
26	à	O
27	voir	O
28	la	B-GN
29	manoeuvre	I-GN
30	de	O
31	Fix	B-GN
32	,	O
33	il	B-GN
34	alla	O
35	faire	O
36	ses	O
37	emplettes	O
38	ordinaires	O
39	.	O
0	L'	B-GN
1	île	I-GN
2	de	O
3	Singapore	B-GN
4	n'	O
5	est	O
6	ni	O
7	grande	O
8	ni	O
9	imposante	O
10	l'	O
11	aspect	O
12	.	O
13	Les	B-GN
14	montagnes	I-GN
15	,	O
16	c'	O
17	est	O
18	-	O
19	à	O
20	-	O
21	dire	O
22	les	B-GN
23	profils	I-GN
24	,	O
25	lui	O
26	manquent	O
27	.	O
28	Toutefois	O
29	,	O
30	elle	B-GN
31	est	O
32	charmante	O
33	dans	O
34	sa	B-GN
35	maigreur	I-GN
36	.	O
37	C'	B-GN
38	est	O
39	un	O
40	parc	O
41	coupé	O
42	de	O
43	belles	O
44	routes	O
45	.	O
46	Un	B-GN
47	joli	I-GN
48	équipage	I-GN
49	,	O
50	attelé	O
51	de	O
52	ces	B-GN
53	chevaux	I-GN
54	élégants	I-GN
55	qui	B-GN
56	ont	O
57	été	O
58	importés	O
59	de	O
60	la	B-GN
61	Nouvelle	I-GN
62	-	B-GN
63	Hollande	B-GN
64	,	O
65	transporta	O
66	Mrs	B-GN
67	.	O
68	Aouda	B-GN
69	et	O
70	Phileas	B-GN
71	Fogg	B-GN
72	au	O
73	milieu	B-GN
74	des	O
75	massifs	B-GN
76	de	O
77	palmiers	B-GN
78	à	O
79	l'	O
80	éclatant	O
81	feuillage	B-GN
82	,	O
83	et	O
84	de	O
85	girofliers	O
86	dont	O
87	les	B-GN
88	clous	I-GN
89	sont	O
90	formés	O
91	du	O
92	bouton	B-GN
93	même	O
94	de	O
95	la	B-GN
96	fleur	I-GN
97	entrouverte	I-GN
98	.	O
99	Là	O
100	,	O
101	les	B-GN
102	buissons	I-GN
103	de	O
104	poivriers	B-GN
105	remplaçaient	O
106	les	B-GN
107	haies	I-GN
108	épineuses	O
109	des	B-GN
110	campagnes	I-GN
111	européennes	I-GN
112	;	O
113	des	B-GN
114	sagoutiers	I-GN
115	,	B-GN
116	de	I-GN
117	grandes	I-GN
118	fougères	I-GN
119	avec	O
120	leur	B-GN
121	ramure	I-GN
122	superbe	I-GN
123	,	O
124	variaient	O
125	l'	B-GN
126	aspect	I-GN
127	de	O
128	cette	B-GN
129	région	I-GN
130	tropicale	I-GN
131	;	O
132	des	B-GN
133	muscadiers	I-GN
134	au	O
135	feuillage	B-GN
136	verni	O
137	saturaient	O
138	l'	B-GN
139	air	I-GN
140	d'	O
141	un	B-GN
142	parfum	I-GN
143	pénétrant	I-GN
144	.	O
145	Les	B-GN
146	singes	I-GN
147	,	B-GN
148	bandes	I-GN
149	alertes	O
150	et	O
151	grimaçantes	O
152	,	O
153	ne	O
154	manquaient	O
155	pas	O
156	dans	O
157	les	B-GN
158	bois	I-GN
159	,	O
160	ni	O
161	peut-être	B-GN
162	les	I-GN
163	tigres	I-GN
164	dans	O
165	les	B-GN
166	jungles	I-GN
167	.	O
168	A	O
169	qui	B-GN
170	s'	O
171	étonnerait	O
172	d'	O
173	apprendre	O
174	que	O
175	dans	O
176	cette	B-GN
177	île	I-GN
178	,	O
179	si	O
180	petite	O
181	relativement	O
182	,	O
183	ces	B-GN
184	terribles	I-GN
185	carnassiers	I-GN
186	ne	O
187	fussent	O
188	pas	O
189	détruits	O
190	jusqu'	O
191	au	O
192	dernier	O
193	,	O
194	on	B-GN
195	répondra	O
196	qu'	O
197	ils	B-GN
198	viennent	O
199	de	O
200	Malacca	B-GN
201	,	O
202	en	O
203	traversant	O
204	le	B-GN
205	détroit	I-GN
206	à	O
207	la	B-GN
208	nage	I-GN
209	.	O
0	Après	O
1	avoir	O
2	parcouru	O
3	la	B-GN
4	campagne	I-GN
5	pendant	O
6	deux	B-GN
7	heures	I-GN
8	,	B-GN
9	Mrs	I-GN
10	.	O
11	Aouda	B-GN
12	et	O
13	son	B-GN
14	compagnon	I-GN
15	--	O
16	qui	B-GN
17	regardait	O
18	un	O
19	peu	O
20	sans	O
21	voir	O
22	--	B-GN
23	rentrèrent	I-GN
24	dans	O
25	la	B-GN
26	ville	I-GN
27	,	O
28	vaste	B-GN
29	agglomération	I-GN
30	de	O
31	maisons	B-GN
32	lourdes	I-GN
33	et	I-GN
34	écrasées	I-GN
35	,	O
36	qu'	O
37	entourent	O
38	de	O
39	charmants	B-GN
40	jardins	I-GN
41	où	O
42	poussent	O
43	des	B-GN
44	mangoustes	I-GN
45	,	B-GN
46	des	I-GN
47	ananas	I-GN
48	et	O
49	tous	B-GN
50	les	I-GN
51	meilleurs	I-GN
52	fruits	O
53	du	O
54	monde	B-GN
55	.	O
0	A	B-GN
1	dix	I-GN
2	heures	I-GN
3	,	O
4	ils	B-GN
5	revenaient	O
6	au	O
7	paquebot	B-GN
8	,	O
9	après	O
10	avoir	O
11	été	O
12	suivis	O
13	,	O
14	sans	O
15	s'	O
16	en	O
17	douter	O
18	,	B-GN
19	par	I-GN
20	l'	I-GN
21	inspecteur	I-GN
22	,	O
23	qui	B-GN
24	avait	O
25	dû	O
26	lui	O
27	aussi	O
28	se	O
29	mettre	O
30	en	O
31	frais	B-GN
32	d'	O
33	équipage	B-GN
34	.	O
0	Passepartout	O
1	les	O
2	attendait	O
3	sur	O
4	le	B-GN
5	pont	I-GN
6	du	O
7	Rangoon	B-GN
8	.	O
9	Le	B-GN
10	brave	I-GN
11	garçon	I-GN
12	avait	O
13	acheté	O
14	quelques	B-GN
15	douzaines	I-GN
16	de	O
17	mangoustes	B-GN
18	,	O
19	grosses	O
20	comme	O
21	des	B-GN
22	pommes	I-GN
23	moyennes	I-GN
24	,	O
25	d'	O
26	un	B-GN
27	brun	I-GN
28	foncé	I-GN
29	au	O
30	-	B-GN
31	dehors	B-GN
32	,	O
33	d'	O
34	un	B-GN
35	rouge	I-GN
36	éclatant	O
37	au	O
38	-	B-GN
39	dedans	B-GN
40	,	O
41	et	O
42	dont	B-GN
43	le	O
44	fruit	O
45	blanc	O
46	,	O
47	en	O
48	fondant	O
49	entre	O
50	les	B-GN
51	lèvres	I-GN
52	,	O
53	procure	B-GN
54	aux	O
55	vrais	B-GN
56	gourmets	I-GN
57	une	B-GN
58	jouissance	I-GN
59	sans	O
60	pareille	B-GN
61	.	O
62	Passepartout	O
63	fut	O
64	trop	O
65	heureux	O
66	de	O
67	les	B-GN
68	offrir	O
69	à	O
70	Mrs	B-GN
71	.	O
72	Aouda	B-GN
73	,	O
74	qui	B-GN
75	le	O
76	remercia	O
77	avec	O
78	beaucoup	O
79	de	O
80	grâce	B-GN
81	.	O
0	A	B-GN
1	onze	I-GN
2	heures	I-GN
3	,	O
4	le	O
5	Rangoon	O
6	,	O
7	ayant	O
8	son	B-GN
9	plein	I-GN
10	de	I-GN
11	charbon	I-GN
12	,	O
13	larguait	O
14	ses	B-GN
15	amarres	I-GN
16	,	O
17	et	O
18	,	O
19	quelques	B-GN
20	heures	I-GN
21	plus	O
22	tard	O
23	,	O
24	les	B-GN
25	passagers	I-GN
26	perdaient	O
27	de	O
28	vue	B-GN
29	ces	B-GN
30	hautes	I-GN
31	montagnes	I-GN
32	de	O
33	Malacca	B-GN
34	,	O
35	dont	O
36	les	B-GN
37	forêts	I-GN
38	abritent	O
39	les	B-GN
40	plus	I-GN
41	beaux	I-GN
42	tigres	I-GN
43	de	O
44	la	B-GN
45	terre	I-GN
46	.	O
0	Treize	B-GN
1	cents	I-GN
2	milles	O
3	environ	B-GN
4	séparent	I-GN
5	Singapore	I-GN
6	de	I-GN
7	l'	I-GN
8	île	I-GN
9	de	I-GN
10	Hong	I-GN
11	-	I-GN
12	Kong	I-GN
13	,	I-GN
14	petit	I-GN
15	territoire	I-GN
16	anglais	I-GN
17	détaché	I-GN
18	de	I-GN
19	la	I-GN
20	côte	I-GN
21	chinoise	I-GN
22	.	O
23	Phileas	B-GN
24	Fogg	I-GN
25	avait	O
26	intérêt	O
27	à	O
28	les	B-GN
29	franchir	I-GN
30	en	O
31	six	B-GN
32	jours	I-GN
33	au	O
34	plus	O
35	,	O
36	afin	O
37	de	O
38	prendre	O
39	à	O
40	Hong	B-GN
41	-	O
42	Kong	B-GN
43	le	B-GN
44	bateau	I-GN
45	qui	B-GN
46	devait	O
47	partir	O
48	le	O
49	6	O
50	novembre	B-GN
51	pour	O
52	Yokohama	B-GN
53	,	O
54	l'	O
55	un	O
56	des	O
57	principaux	B-GN
58	ports	I-GN
59	du	O
60	Japon	B-GN
61	.	O
0	Le	B-GN
1	Rangoon	I-GN
2	était	O
3	fort	O
4	chargé	O
5	.	O
6	De	B-GN
7	nombreux	I-GN
8	passagers	I-GN
9	s'	O
10	étaient	O
11	embarqués	O
12	à	O
13	Singapore	B-GN
14	,	O
15	des	O
16	Indous	B-GN
17	,	O
18	des	O
19	Ceylandais	B-GN
20	,	B-GN
21	des	I-GN
22	Chinois	I-GN
23	,	O
24	des	B-GN
25	Malais	I-GN
26	,	O
27	des	B-GN
28	Portugais	I-GN
29	,	O
30	qui	B-GN
31	,	O
32	pour	O
33	la	B-GN
34	plupart	I-GN
35	,	O
36	occupaient	O
37	les	B-GN
38	secondes	I-GN
39	places	I-GN
40	.	O
0	Le	B-GN
1	temps	I-GN
2	,	O
3	assez	B-GN
4	beau	I-GN
5	jusqu'	O
6	alors	O
7	,	O
8	changea	O
9	avec	O
10	le	B-GN
11	dernier	I-GN
12	quartier	I-GN
13	de	O
14	la	B-GN
15	lune	I-GN
16	.	O
17	Il	O
18	y	O
19	eut	O
20	grosse	O
21	mer	O
22	.	O
23	Le	B-GN
24	vent	I-GN
25	souffla	O
26	quelquefois	O
27	en	O
28	grande	O
29	brise	O
30	,	O
31	mais	O
32	très	O
33	heureusement	O
34	de	O
35	la	B-GN
36	partie	I-GN
37	du	O
38	sud-est	B-GN
39	,	O
40	ce	O
41	qui	B-GN
42	favorisait	O
43	la	B-GN
44	marche	I-GN
45	du	O
46	steamer	O
47	.	O
48	Quand	O
49	il	O
50	était	O
51	maniable	O
52	,	O
53	le	B-GN
54	capitaine	I-GN
55	faisait	O
56	établir	O
57	la	B-GN
58	voilure	I-GN
59	.	O
60	Le	B-GN
61	Rangoon	I-GN
62	,	O
63	gréé	O
64	en	O
65	brick	B-GN
66	,	O
67	navigua	B-GN
68	souvent	I-GN
69	avec	I-GN
70	ses	I-GN
71	deux	I-GN
72	huniers	I-GN
73	et	O
74	sa	B-GN
75	misaine	I-GN
76	,	O
77	et	B-GN
78	sa	I-GN
79	rapidité	I-GN
80	s'	O
81	accrut	O
82	sous	O
83	la	B-GN
84	double	I-GN
85	action	I-GN
86	de	O
87	la	B-GN
88	vapeur	I-GN
89	et	O
90	du	B-GN
91	vent	I-GN
92	.	O
93	C'	B-GN
94	est	O
95	ainsi	O
96	que	O
97	l'	B-GN
98	on	B-GN
99	prolongea	O
100	,	O
101	sur	O
102	une	B-GN
103	lame	I-GN
104	courte	I-GN
105	et	O
106	parfois	O
107	très	O
108	fatigante	O
109	,	O
110	les	B-GN
111	côtes	I-GN
112	d'	O
113	Annam	B-GN
114	et	O
115	de	B-GN
116	Cochinchine	I-GN
117	.	O
0	Mais	O
1	la	B-GN
2	faute	I-GN
3	en	O
4	était	O
5	plutôt	O
6	au	O
7	Rangoon	O
8	qu'	O
9	à	O
10	la	O
11	mer	O
12	,	O
13	et	O
14	c'	B-GN
15	est	I-GN
16	à	I-GN
17	ce	I-GN
18	paquebot	I-GN
19	que	O
20	les	B-GN
21	passagers	I-GN
22	,	O
23	dont	B-GN
24	la	O
25	plupart	O
26	furent	O
27	malades	O
28	,	O
29	durent	O
30	s'	O
31	en	O
32	prendre	O
33	de	O
34	cette	B-GN
35	fatigue	I-GN
36	.	O
0	En	O
1	effet	B-GN
2	,	O
3	les	B-GN
4	navires	I-GN
5	de	O
6	la	B-GN
7	Compagnie	I-GN
8	péninsulaire	I-GN
9	,	O
10	qui	B-GN
11	font	O
12	le	B-GN
13	service	I-GN
14	des	O
15	mers	B-GN
16	de	O
17	Chine	B-GN
18	,	O
19	ont	O
20	un	B-GN
21	sérieux	I-GN
22	défaut	I-GN
23	de	I-GN
24	construction	I-GN
25	.	O
26	Le	B-GN
27	rapport	I-GN
28	de	O
29	leur	B-GN
30	tirant	I-GN
31	d'	O
32	eau	B-GN
33	en	O
34	charge	B-GN
35	avec	O
36	leur	B-GN
37	creux	I-GN
38	a	O
39	été	O
40	mal	O
41	calculé	O
42	,	O
43	et	O
44	,	O
45	par	O
46	suite	B-GN
47	,	O
48	ils	B-GN
49	n'	O
50	offrent	O
51	qu'	O
52	une	O
53	faible	O
54	résistance	O
55	à	O
56	la	B-GN
57	mer	I-GN
58	.	O
59	Leur	B-GN
60	volume	I-GN
61	,	O
62	clos	O
63	,	O
64	impénétrable	O
65	à	O
66	l'	B-GN
67	eau	I-GN
68	,	O
69	est	O
70	insuffisant	O
71	.	O
72	Ils	B-GN
73	sont	O
74	«	O
75	noyés	O
76	»	O
77	,	O
78	pour	O
79	employer	O
80	l'	B-GN
81	expression	I-GN
82	maritime	I-GN
83	,	O
84	et	O
85	,	O
86	en	O
87	conséquence	B-GN
88	de	O
89	cette	B-GN
90	disposition	I-GN
91	,	O
92	il	O
93	ne	O
94	faut	O
95	que	O
96	quelques	O
97	paquets	O
98	de	O
99	mer	O
100	,	O
101	jetés	O
102	à	O
103	bord	B-GN
104	,	O
105	pour	O
106	modifier	O
107	leur	B-GN
108	allure	I-GN
109	.	O
110	Ces	B-GN
111	navires	I-GN
112	sont	O
113	donc	O
114	très	O
115	inférieurs	O
116	--	B-GN
117	sinon	O
118	par	O
119	le	B-GN
120	moteur	I-GN
121	et	O
122	l'	B-GN
123	appareil	I-GN
124	évaporatoire	O
125	,	B-GN
126	du	I-GN
127	moins	I-GN
128	par	I-GN
129	la	I-GN
130	construction	I-GN
131	,	O
132	--	B-GN
133	aux	I-GN
134	types	I-GN
135	des	O
136	Messageries	B-GN
137	françaises	I-GN
138	,	O
139	tels	O
140	que	O
141	l'	O
142	Impératrice	O
143	et	O
144	le	O
145	Cambodge	O
146	.	O
147	Tandis	O
148	que	O
149	,	O
150	suivant	O
151	les	B-GN
152	calculs	I-GN
153	des	O
154	ingénieurs	B-GN
155	,	O
156	ceux	B-GN
157	-	B-GN
158	ci	B-GN
159	peuvent	O
160	embarquer	O
161	un	B-GN
162	poids	I-GN
163	d'	O
164	eau	B-GN
165	égal	I-GN
166	à	O
167	leur	B-GN
168	propre	I-GN
169	poids	I-GN
170	avant	O
171	de	O
172	sombrer	O
173	,	O
174	les	B-GN
175	bateaux	I-GN
176	de	O
177	la	B-GN
178	Compagnie	I-GN
179	péninsulaire	I-GN
180	,	O
181	le	B-GN
182	Golgonda	I-GN
183	,	O
184	le	B-GN
185	Corea	I-GN
186	,	O
187	et	O
188	enfin	O
189	le	O
190	Rangoon	O
191	,	O
192	ne	O
193	pourraient	O
194	pas	O
195	embarquer	O
196	le	B-GN
197	sixième	I-GN
198	de	O
199	leur	B-GN
200	poids	I-GN
201	sans	O
202	couler	O
203	par	O
204	le	B-GN
205	fond	I-GN
206	.	O
0	Donc	O
1	,	O
2	par	O
3	le	B-GN
4	mauvais	I-GN
5	temps	I-GN
6	,	O
7	il	O
8	convenait	O
9	de	O
10	prendre	O
11	de	B-GN
12	grandes	I-GN
13	précautions	I-GN
14	.	O
15	Il	O
16	fallait	O
17	quelquefois	O
18	mettre	O
19	à	O
20	la	B-GN
21	cape	I-GN
22	sous	O
23	petite	B-GN
24	vapeur	I-GN
25	.	O
26	C'	B-GN
27	était	O
28	une	O
29	perte	O
30	de	O
31	temps	B-GN
